,raw_idx,tweet_id,tweet_text,verifiable,verifiable_numeric,false_info,false_info_numeric,interest_to_public,interest_to_public_numeric,general_harm,general_harm_numeric,attention_to_fact_check,attention_to_fact_check_numeric,weighted_score
188,166,1369935909160775680,Residents of San Pedro Garza García — the wealthiest city in Mexico and Latin America — are traveling to Texas and Florida to get COVID-19 vaccines https://t.co/XIP1jfFU6k,1,0.7022757813820665,1,0.15024194477009967,1,0.9439306266278462,1,0.12844618372780536,1,0.9103001254206516,2.8351946619284694
87,93,1369743122440331264,"We're proud to be one of the first transit agencies in the nation to offer on-site COVID-19 vaccines for employees. Our staff have been on the front lines the entire pandemic, and we continue working to provide a healthy commute for them and you. @chicagosmayor @ChiPublicHealth https://t.co/mdxzcG0AVZ",1,0.8442874354138834,1,0.03395592560220839,1,0.9778192198769344,1,0.0023225483607556274,1,0.9749652999476996,2.8333504292014817
99,101,1368934476873670656,Blue Cross and Blue Shield of Alabama is providing 100% coverage for the administration of COVID-19 vaccines during the government’s phased-in vaccine distribution. Blue Cross is recommending the COVID-19 vaccine for those currently eligible. Full release: https://t.co/1cm8BO6cLo https://t.co/YSor7GyymC,1,0.8883855589877816,1,0.04936551055671645,1,0.9119040401859448,1,0.014582340345155598,1,0.968893627494296,2.8331310775698944
92,161,1368341886356848640,"We just launched our online appointment platform for COVID-19 vaccines! Eligible people have the opportunity to choose appointments based on date, time, location, and type of vaccine at https://t.co/Rp2RvTqyMl https://t.co/C9k4r9lYYP",1,0.9593385990580948,1,0.028472276923088402,1,0.8575416815564851,1,0.020744032961418357,1,0.9666110835872334,2.83270767408632
317,486,1368757674993741824,Coming to the pod tomorrow an interview about the mRNA Covid vaccines and talking to your vaccine hesitant family with @jennymaemae.,1,0.3182302270332029,1,0.5396596075762794,1,0.9408444978158232,1,0.33551592016277865,1,0.6968301096133928,2.8310803622014773
125,27,1368549530459922432,"There are 3 vaccines available, and all 3 COVID-19 vaccines protect against severe illness, including hospitalization and death. Clinton Countians are urged to take the first vaccine available to them. For a list of vaccine providers visit: https://t.co/W7hSPP2dmW #FightTo50",1,0.8305042260863735,1,0.10890446134749587,1,0.951440758239817,1,0.028111394781041188,1,0.9118895734844544,2.830850413939182
105,89,1369492313823731712,"Alaskans 16 and older are now eligible for COVID-19 vaccines! Thank you to our tribal partners, first-responders and health care workers for making this possible. Visit https://t.co/vJbhf9rSF1 or call 907-646-3322 to sign-up. https://t.co/ekZYH12O3K #akleg #akgov",1,0.851033555346537,1,0.057119531608421203,1,0.9061166032051268,1,0.020108918275836385,1,0.9957874705396156,2.830166078975537
176,261,1369875772651966464,"Now, 🇦🇺 understands that there is no higher priority for 🇮🇩 than access to safe and effective COVID-19 vaccines. And our $101.9 million package of support is just our latest assistance to 🇮🇩 to support reopening and to ensure stability.",1,0.6129039807141926,1,0.14064817083341274,1,0.9898885256074348,1,0.1019591012947969,1,0.9819562923777992,2.827356070827636
101,282,1367249708729597952,"Life-saving vaccines will now be available for essential workers who have been on the front lines of this pandemic. Supply remains limited. City sites will provide second doses this week, and a small number of first dose appointments. More info: https://t.co/Hr5BGEq2Ul. https://t.co/OZuvZVQ8to",1,0.9918739251371912,1,0.055045729143655575,1,0.7862765889833623,1,0.004394813075127235,1,0.9869195005359048,2.824510556875241
117,150,1368955052698726400,"With the arrival of a new COVID-19 vaccine that only requires a single dose, we learned more about how it differs from the Moderna and Pfizer vaccines from Dr. Elizabeth Connick, chief of the UArizona College of Medicine’s infectious diseases division. https://t.co/FyJ9cKaEpC",1,0.8575351381538815,1,0.08966736814533682,1,0.9164045438127042,1,0.01810329714715575,1,0.9427529451949618,2.8244632924540403
198,454,1367586954502491904,"Dr. Anthony Fauci says Republicans who are skeptical of Covid-19 vaccines should follow former Pres. Trump’s lead and get vaccinated. “I hope that Republicans will notice that the former President of the United States did get vaccinated, which means he believes in vaccination.” https://t.co/ILj228jt2Q",1,0.933216270640728,1,0.2338753818624406,1,0.939440876874886,1,0.05780268736719085,1,0.659271134006128,2.823606350751373
349,211,1235725137468514304,People in the @realDonaldTrump Administration need to resign for the continuing massive testing deficiencies.  @POTUS knew in January about #Covid_19. And he failed to do the one thing necessary to stop the spread of #coronavirus: to test for it so we can contain it.,1,0.9513768323441474,1,0.49685641560370053,1,0.9662457028114956,1,0.3618733990896461,1,0.04207325317257782,2.8184256030215677
127,105,1370778949534560256,"#UPDATE: More than 7,800 people have now booked appointments for COVID-19 vaccines at City of Toronto run clinics while approximately 22 mobile and on-site vaccine clinics are being operated this weekend by health care partners. https://t.co/6cAQ1W5K2T",1,0.9727948517764404,1,0.07571391188500798,1,0.7799541607422498,1,0.05026464883716519,1,0.9392553304793736,2.817982903720237
235,324,1370425159052451840,Forget all the ridiculous nonsense you heard about the vaccines only stopping serious illness and not transmission. The Pfizer Covid vaccine blocks 94% of asymptomatic infections. https://t.co/ytFIMFE844,1,0.766958034722451,1,0.20232951925115683,1,0.7391910637102921,1,0.15427726972289002,1,0.9548503664964813,2.8176062539032714
283,344,1370351914873929728,"With @TheAmirImani Never in history has a vax been used to quell a pandemic. But this won't work if people shop around. Take the first vaccine you're offered, let the dust settle, and we'll get back to normal. Lots of time to figure out afterwards. https://t.co/z7Rjr6KXby",1,0.7086078221783174,1,0.36845783805099086,1,0.8272944878211336,1,0.10944590920894381,1,0.8033975005362681,2.8172035577956533
128,19,1369667376623542272,"As proud supporters of #COVAX, we as #TeamEurope are thrilled that the first COVID-19 vaccines are now being rolled out in Uganda, protecting those most at risk. In the meantime, let's not drop our guard, but remember to still keep that social distance and wear our masks! 😷💉 https://t.co/0moK6zlcjG",1,0.931357575852778,1,0.11904530494124443,1,0.8626057207766966,1,0.006235298379456022,1,0.8949152658094948,2.81415916575967
234,352,1370620018749104128,"@iyer_rn @Swamy39 @nviswam @Geethabhati @colkt @vishalnautamlal @Karma6X @mm_0774 @GujjuMafia @RupamDu22916188 @chitrapadhi @Treasure1725 @apar_chu @GurudathShettyK @ragusmg2 @Lutyensmafia @MrRao_RB @Shawshanko @naveen_42_ @VarshaThacker @NATRAJSHETTY @8Y8ZQ @brahmavidvariya @ravi_enigma @SwamyBhakt @Bhaskarg77G @vijay2474 @REIyer4 @jagdishshetty @ArvindChaturved @MD_Nalapat Review: Dr. @Swamy39 jee shared Kuznets Definition of Modern Economic Growth in VHS Arth Gyan Ganga (Mar 6, 2021) Dr. Swamy stressed that innovation and Technology are important for economic growth. He is 100% right on India's Covid-19 vaccines doing well internationally. 🍀🍀 https://t.co/fh3E24EF2p",1,0.9669148059870624,1,0.1059522936464059,1,0.8024029475481739,1,0.2446192766238634,1,0.6934814427338034,2.8133707665393093
204,234,1368962491603165184,"Vaccines work Long term care experience in Ontario - vaccination associated with an estimated 89% reduction in infection among residents, a 79% reduction in infections in HCWs, and a 96% reduction in mortality (all relative numbers) https://t.co/Xsir7RjUPv",1,0.9852628547060952,1,0.16208680415973498,1,0.8512020044694399,1,0.13027694845093296,1,0.6840325209371464,2.8128611327233495
300,392,1370398284150235136,"@Jen70717630 potassium chloride is used in many vaccines because it is a salt, and 'when making a viral vaccine, you need to have the proper amount of salts to keep cells alive.' https://t.co/c3tZnDQmTk",1,0.7587425465879715,1,0.2330119815174263,1,0.9183367987505344,1,0.3034434769872214,1,0.5975453058199419,2.8110801096630955
106,240,1366733510229303296,"If you're interested in the #COVID19 vaccination situation in the OPT and the legal duties of Israel and the PA, here is our position paper on the topic 👇 Also has specific recommendations the UK could adopt to help ensure Palestinian access to vaccines https://t.co/HcnUlTZN9A https://t.co/MTH3W3ecKr",1,0.9197955865915078,1,0.013662713557926365,1,0.9603439819271145,1,0.036384636360891176,1,0.872788762741158,2.802975681178598
328,467,1369770139550318336,We have vaccines! For some people in some countries. https://t.co/ttC9xTflRL,1,0.805213624102819,1,0.2038048909503194,1,0.6215182374864066,1,0.4742403244418696,1,0.6981455334838219,2.8029226104652363
96,357,1365430098493648896,"Syringes have arrived in Sao Tome and Principe! In this global fight against the #COVID19 pandemic, syringes are as vital as the vaccine itself. Learn more about UNICEF’s plan to supply 1 billion syringes for #COVID19 vaccination in 2021: https://t.co/wBmtza02mw https://t.co/RAwzYnNdOS",1,0.9484623963646728,1,0.02078799970696421,1,0.8911959222819938,1,0.009560419789907626,1,0.9326666197809316,2.80267335792447
180,378,1370579137119784704,"“The vaccine works. It is safe, effective, and potent.” In 1955, those were the words that told the world that the polio shot was a success. But society soon found out the first vaccines were the end of the beginning — not quite the beginning of the end https://t.co/fS00jfMt07",1,0.9058347153902369,1,0.11512654904101527,1,0.845221275800686,1,0.1096647604029991,1,0.8258126292627385,2.8016599298976756
277,117,1371105602307387136,Compare to EU who has not done so great with vaccines and be so glad for Trump! He saved this nation. COVID-19: U.S. administers milestone 100M vaccine doses - https://t.co/lRdX2duAt1 https://t.co/YxkriBCzQW,1,0.6472819731417085,1,0.18653566035851776,1,0.8219643562405987,1,0.2431376956349376,1,0.9005788556953688,2.7994985410711313
156,21,1369907168330182656,India continues to deliver on its promise to help the world fight COVID-19 through supply of #MadeInIndia vaccines. Please watch a short video on #VaccineMaitri with our friends and partners. #IndiaNepalFriendship @MEAIndia @PMOIndia https://t.co/l8KZ9Tkf1x,1,0.7650019699212209,1,0.14022187947947262,1,0.9007184513295394,1,0.029449310110148175,1,0.959085153129439,2.7944767639698203
238,118,1236048815754326016,CONTINUED LACK OF #COVIDー19 TESTING IS A DERELICTION OF DUTY BY @realDonaldTrump. He knew since Jan about the #coronavirus.  What is particularly shameful is @POTUS is using the artificially deflated numbers due to lack of testing to say the virus has been stopped. It has not.,1,0.9956253747201516,1,0.2020931879382103,1,0.6878707664819271,1,0.7750599328055264,1,0.1294377773210511,2.790087039266866
406,98,1370526765655813888,"Regina had 67 new cases on 746 tests, 9% positive rate. We remain the Covid-19 hotspot in Saskatchewan and Canada. We are in a race between the UK variant and the vaccines. #covidsk #COVID19SK",1,0.9024596072205948,1,0.28185229898712993,1,0.8479812971350245,1,0.40705971745019065,1,0.3499994063698507,2.7893523271627902
264,122,1363386810060050432,"SBS has today released videos in more than 60 languages, including AUSLAN, informing communities about Australia’s COVID-19 vaccination roll-out plan, how vaccines work and how they are approved in Australia. #VaccineAustralia #COVID19 https://t.co/8fRsVxs1ND https://t.co/Wf8cwZUdpn",1,0.7560136089768518,1,0.08579332923947203,1,0.6648523904257966,1,0.3075790554699718,1,0.9745761179374224,2.7888145020495143
107,139,1369932344442855424,"#VaccineMaitri India started India has provided over #MadeInIndia 481 lakh doses of #CovidVaccine to various countries in three ways -- grant, commercial sales by the manufacturers and through vaccine alliance GAVI's COVAX facility https://t.co/wZjZPAXP40 @PMOIndia @narendramodi https://t.co/hf311I33Ah",1,0.980594385327024,1,0.01618179345752524,1,0.8266291079037141,1,0.013592833892318579,1,0.9440624457658586,2.781060566346441
148,438,1370077921646419968,The fourth Covid-19 vaccine has just obtained marketing authorisation in the EU. Find out about how the European Parliament is supporting and scrutinising the roll-out process of vaccination against Covid-19 in the EU → https://t.co/lmvJaGYLAS https://t.co/lQ7UEZXUNb,1,0.8482989632224461,1,0.01387342594894203,1,0.8225057558866959,1,0.11850210985511989,1,0.9741965217024658,2.77737677661567
171,349,1369997234884907008,"Western nations on March 10 again blocked the proposal by India and South Africa that patents for COVID-19 vaccines and other pandemic-fighting technologies be suspended, an effort meant to speed up production by manufacturers with spare capacity. https://t.co/MNlrXVcyhe",1,0.939176775202001,1,0.14885712892173364,1,0.9388565664832624,1,0.0312873969936488,1,0.7172117136546466,2.775389581255293
306,480,1235676894026231808,This latest report of SARS-like lung damage is consistent with prior clinical reports of #coronavirus cases from #China. At least 1 patient who survived #COVID19 later received a lung transplant due to permanent fibrosis ('scarring') of his lungs.  https://t.co/CvxaNJ1edV,1,0.9703548757453938,1,0.2952547326610365,1,0.5420980556185727,1,0.2490311136272394,1,0.7169789988151023,2.7737177764673446
