,tweet_id,tweet_text,verifiable,false_info,interest_to_public,general_harm,attention_to_fact_check,verifiable_numeric,false_info_numeric,interest_to_public_numeric,general_harm_numeric,attention_to_fact_check_numeric
925,1368949963263213568,"Maryland providers have now administered 1,584,753 doses of COVID-19 vaccines, and 93.6% of all first and second doses received from the federal government. Follow @GoVaxMD for updates on our vaccine confidence campaign. https://t.co/fYMbEg9W10",1,0,1,0,1,0.61,0.99,0.59,0.08,0.23
926,1368918634962227200,Vaccines: COVID-19 mortality was reduced by 99% in LTC residents. https://t.co/xRLy3jXitU,1,0,1,0,1,0.32,0.24,0.5,0.03,0.44
927,1365714923293184000,"1,984,318 Londoners have received their first dose of a COVID-19 vaccine, and the total number of first and second doses given up to and including 26 February is now 2,061,215. These vaccines are safe. If you have any questions, speak to your GP or visit @NHSuk for more info.",1,0,1,0,1,0.91,0.28,0.51,0.52,0.11
928,1369661801999261696,"All three of the Covid-19 vaccines available in the US are nearly 100% effective at preventing hospitalizations and deaths. The best Covid-19 vaccine for the vast majority of people is the first one they can get, according to public health experts. https://t.co/gY7gBAMcSi",1,0,1,0,1,0.2,0.64,0.86,0.17,0.23
929,1369601011892031488,"The current vaccine system relies mostly on the internet and vaccines can be hard to find! Dr. B, a new non-profit, matches vaccine providers with leftover vaccine and people who are willing to get vaccinated on short notice! What a great idea! #ONEV1 https://t.co/duFs8HjvG5",1,0,1,0,1,0.95,0.55,0.69,0.89,0.33
930,1368689566148743168,U.S. administers 90.35 million doses of COVID-19 vaccines: CDC Almost to 100 million...and it’s only been 46 days. https://t.co/UtHMVUlEof,1,0,1,0,1,0.13,0.98,0.43,0.61,0.09
931,1367907951114153984,"The Health and Wellness Ministry says some 16,000 healthcare workers have volunteered to be the first in line to take the COVID 19 vaccines when they arrive on the island next week. https://t.co/xXmqLB11Wm",1,0,1,0,1,0.29,0.97,0.35,0.67,0.42
932,1370781033667293184,"COVID-19 vaccines are safe, effective, and supported by California's top medical experts. There is a bright light at the end of this tunnel. Sign up today and get notified when it's your turn to get vaccinated: https://t.co/AJLQxKLZZq https://t.co/cpLmXBKVcS",1,0,1,0,1,0.08,0.7,0.93,0.82,0.39
933,1370488048354398208,"Australia joins US, India and Japan in 'unprecedented' deal for vaccines after historic Quad meeting https://t.co/gmmjputdR6",1,0,1,0,1,0.72,0.24,0.8,0.91,0.51
934,1370425270470025216,"Absolutely inspired by the lecture at #UCDavis this morning from Dr. Kariko @kkariko who devoted 40 years of her career to developing the mRNA modifications that made vaccines for Covid-19 possible. With passion and perseverance as a #womaninscience, she is a true hero. 🙏 https://t.co/dYvAdbIBS3",1,0,1,0,1,0.84,0.49,0.91,0.19,0.66
935,1369677005239640064,"India’s first indigenous Covid-19 vaccine Covaxin, codenamed BBV152, is safe, immunogenic and has no serious adverse effects, medical journal Lancet has said while publishing the vaccine’s phase 2 trial results #COVID19 #COVID19Vaccine #Covaxin https://t.co/ul137quDJz",1,0,1,0,1,0.7,0.5,0.7,0.99,0.25
936,1369336066289852416,"Great news! Oklahoma ranks 7th in the nation in administering vaccines. And starting today, over 2 million additional Oklahomans are eligible to receive the vaccine. We are on track to getting our summer back! https://t.co/zybOjgLUlZ https://t.co/0thPEGXiGR",1,0,1,0,1,0.4,0.84,0.33,0.05,0.68
937,1367959834784595968,"We are racing to get people vaccinated in South Carolina and there is no better place to do it than at @TooToughToTame! Thank you to @McLeodHealth and our community partners for coming together today to administer over 5,000 COVID-19 vaccines at the mass vaccination event. https://t.co/YZkCZR1r59",1,0,1,0,1,0.8,0.25,0.2,0.7,0.4
938,1367840485633531904,"DM(West) along with Senior officers of West delhi Administration i.e. ADM, SDM's, OSD/Vaccination and other staffs got their 2nd dose of Covid Vaccine today at Janakpuri Superspeciality Hospital. #COVID19Vaccination #LargestVaccineDrive #Covishield #Covaxin #CovidVaccine https://t.co/hfTiwvZToI",1,0,1,0,1,0.83,0.77,0.77,0.56,0.79
939,1370389775790792704,"BREAKING: Alabama will expand eligibility for COVID 19 vaccines to March 22, including people 55 and up and phase 1C. Dr. Harris: This will more than double the people in our state eligible for vaccine.",1,0,1,0,1,0.18,0.77,0.67,0.98,0.63
940,1370389433552343040,"A new Edelman Trust Barometer Special Report finds 72% of U.S. adults think available COVID vaccines are safe and effective. It's very important to understand that people don't want to be ordered to take the vaccine by their employer, CEO @richardwedelman tells CBSN. https://t.co/VJWGyDPEpw",1,0,1,0,1,0.49,0.28,0.97,0.83,0.39
941,1370196147680149504,"Philippines secures nearly $1 billion in loans to purchase COVID-19 vaccines. Of this, $500 million will come from the World Bank and $400 million will be financed by the ADB. PHL has started inoculating health workers but all the vaccines came from donations. | @maureensimeon",1,0,1,0,1,0.4,0.28,0.78,0.3,0.02
942,1369488846283497472,"High risk workers are receiving their vaccines through hubs set up across Vic. Grace, from @TheRMH was thrilled to receive hers. The #COVID19Vaccine is safe, effective and free. Info on the Aus Gov’s program at: https://t.co/3CEXN82KdT. #COVID19Vic https://t.co/C48FfGgM8o",1,0,1,0,1,0.49,0.92,0.83,0.08,0.81
943,1369328772982378496,Gov Cuomo: New Yorkers 60 and older can get COVID-19 vaccines this week https://t.co/vGqqJ1PSpX,1,0,1,0,1,0.92,0.03,0.2,0.15,0.91
944,1369221397499744256,"One third of black protestants and nearly half of white evangelical Christians say they do NOT plan to get COVID-19 vaccines, data reveal. Protestant Christianity can kill you apparently.",1,1,1,1,0,0.51,0.79,0.07,0.32,0.8
945,1368558318038487040,"Large employers in the airline and meatpacking industries are getting permission to administer Covid-19 vaccines, removing transit and time-off challenges for hourly workers https://t.co/TspHAEBZ6Z",1,0,1,0,1,0.1,0.19,0.94,0.04,0.6
946,1366889381223685888,Arkansans who work in food manufacturing are now eligible to receive the COVID-19 vaccine. Learn more about the available vaccines and find locations where you can get vaccinated here: https://t.co/vliykStzMp https://t.co/8LbMZ0TVIo,1,0,1,0,1,0.79,0.68,0.49,0.07,0.31
947,1353595016799789056,Vaccines are crucial for all of us – so @eurocontrol is working with @FAANews in the US and @navcanada on the mission of the century for the global air cargo industry to make sure that vaccine flights get top priority in the ATM system. @Transport_EU https://t.co/s9XSVHsK3B https://t.co/bEu2xow3Qu,1,0,1,0,1,0.38,0.47,0.52,0.01,0.39
948,1369163188592279552,"McDonald’s PH said it purchased close to 100,000 AstraZeneca COVID-19 vaccines. Half will be donated to the government. Frontliners in company-owned stores nationwide will be vaccinated for free, McDonald’s Philippines President and CEO Kenneth S. Yang said | via @JessFenol https://t.co/p1AzyvfHft",1,2,1,0,1,0.5,0.99,0.46,0.35,0.67
949,1367788226866450432,Pakistan is not planning to buy vaccines anytime soon as it aims to tackle the #COVID19 challenge through herd immunity and donated vaccines from friendly countries like China https://t.co/Va7zblyFD4,1,0,1,0,1,0.7,0.0,0.83,0.98,0.73
950,1371124208592433152,"The rollout of COVID vaccines in the EU has been hampered by delivery bottlenecks, regulatory issues and bureaucratic hurdles. The EU has been criticized for strategic errors in ordering vaccines. https://t.co/TCjzVbf35J",1,0,1,1,1,0.82,0.55,0.06,0.77,0.12
951,1370327977666306048,The Department of Labor and Employment releases guidelines on the administration of COVID-19 vaccines in the workplace. | via @Ted_Cordero https://t.co/NcP5moxlMS,1,0,1,0,1,0.1,0.29,0.44,0.4,0.55
952,1370075800607862784,"Mayo Clinic research shows messenger RNA vaccines for COVID-19, like Pfizer-BioNTech and Moderna, greatly reduce the risk of spreading #COVID19. https://t.co/uBqLGeuXjR",1,0,1,0,1,0.87,0.04,0.82,0.35,0.29
953,1370760334760369920,Vaccines are available in all 95 counties and administered based upon individual risk and phase. Find your COVID-19 phase by visiting https://t.co/S18ayx6w5Y https://t.co/jpR8Ge9dyR,1,0,1,0,1,0.67,0.76,0.66,0.65,0.79
954,1370147916464017408,"Good news from Novavax, with 96% efficacy against original COVID strain and 86% against UK strain All vaccines seem to be struggling against South African strain, though Australia has a contract for 51 million Novavax doses, expected late this year https://t.co/j2vyZ54NOV",1,0,1,0,1,0.98,0.78,0.81,0.28,0.95
955,1370136618011529216,"#BREAKING: Essential workers in public transit, the postal service and funeral homes will begin receiving their COVID-19 vaccines in Maricopa County this weekend.https://t.co/tWIL1TfYhS",1,0,1,0,1,0.23,0.53,0.06,0.2,0.3
956,1370087156702720000,"The ADH has a map of pharmacies and clinics providing COVID-19 vaccines to those who are eligible, which now includes Arkansans in both the 1-A and 1-B categories. If you are eligible, please call one of these facilities to schedule a time to come in or to join a waitlist. https://t.co/Y7utmpgXcj",1,0,1,0,1,0.13,0.17,0.23,0.57,0.97
957,1369404748936413184,"Our COVID-19 Vaccine Clinic at the @KeyBankCtr's Lexus Club is all set for tomorrow's first day of vaccines. Thank you to the Pegulas and @BuffaloSabres organization for partnering with us to open this location, which will vaccinate 1,000+ per day at full capacity. https://t.co/RTT5aQGfEI",1,0,1,0,1,0.55,0.66,0.54,0.59,0.87
958,1369099828483985408,"“According to the US CDC adverse incident report, 966 people out of 19,769 died after receiving the Covid mRNA vaccines. This is a 5% death rate. The Covid fatality rate is 0.13%. https://t.co/rM7anRt8yM",1,1,1,1,0,0.23,0.93,0.83,0.99,0.55
959,1369000754271379456,"BREAKING: On Thursday, the following people are eligible for COVID-19 vaccines in Ohio: - with Type 2 diabetes - with end-state renal disease - age 50 and older https://t.co/6izPCStI6Y",1,0,1,0,1,0.83,0.42,0.93,0.91,0.26
960,1368648499282149120,"OU students, faculty, and staff who are part of Phase 1 or 2 of the state's vaccine rollout: @GoddardHealthOU has appointments available for 1st dose of the Moderna vaccine this week! https://t.co/FyOof3AXAC Pass the word along!",1,0,1,0,1,0.16,0.12,0.72,0.6,0.6
961,1368567024650235904,"New studies of a coronavirus variant that devastated a Brazilian city show that it can reinfect people who have already had Covid-19, and may make vaccines weaker. https://t.co/MNWMLU559h",1,0,1,0,0,0.65,0.98,0.23,0.53,0.01
962,1368180245245870080,"The US FDA has still not approved the #AstraZeneca vaccine, citing a continued lack of adequate efficacy data. But the US government is still indicating that the 300 million AZ vaccines to be produced on US territory can only be used on Americans. https://t.co/yC1KoAd2S7",1,0,1,1,0,0.35,0.71,0.39,0.42,0.44
963,1367843002190807040,"CEPI, @gavi and @WHO are co-leading COVAX, with key delivery partner @UNICEF, to ensure equitable access to COVID-19 vaccines and end the acute phase of the pandemic by the end of 2021 🌍 In just over a week over 10 million doses have been delivered to participating economies 🙌 https://t.co/WBjirJzr93",1,0,1,0,1,0.12,0.95,0.62,0.56,0.2
964,1367601051717804032,"@ReallyAmerican1 The GOP had no problems giving away $50 Trillion to the 1% from the Treasury as a tax break in exchange for campaign contributions. In 2021 they delay saving American jobs, Covid-19 vaccines and reopening the economy, because it doesn't butter their bread. https://t.co/RP5i01diOL",1,0,1,1,0,0.5,0.6,0.64,0.14,0.55
965,1371079874241249280,"In two weeks #COVAX delivered 28.5 million #COVID-19 vaccines to 37 countries. Thanks to the solidarity and commitment of our donors and partners, and to everyone at @Gavi @CEPIvaccines @WHO @UNICEF no country will be left behind. https://t.co/MPnxG1kUnv #OneWorldProtected https://t.co/Ov3g0mN7aD",1,0,1,0,1,0.13,0.41,0.37,0.57,0.21
966,1370611785481486336,The latest $500-million loan from the World Bank is meant for COVID-19 vaccines for Filipinos and to support public health measures in the country. https://t.co/4YQVj5q6V1,1,0,1,0,1,0.98,0.54,0.94,0.56,0.12
967,1370171705042276352,"Biden's Covid-19 relief package provides $14 billion for researching, developing, distributing, administering, and strengthening confidence in vaccines. That is getting ahead of the next issue.",1,0,1,0,1,0.83,0.4,0.73,0.16,0.74
968,1369158633154519040,INBOX: The City of Seattle is opening coronavirus vaccination appointments at its West Seattle and Rainier Beach to all Seattle residents ages 65 and over tomorrow through Saturday. Both sites will administer either the two-dose Pfizer or Moderna vaccines. https://t.co/v7ws0RPxvK https://t.co/6WjqNzRAkW,1,0,1,0,1,0.08,0.51,0.49,0.3,0.35
969,1368977406275559424,"The roll-out of Covid-19 vaccines has finally begun in Africa, bringing to the fore another challenge: vaccine hesitancy @dewamavhinga and I share some thoughts on the topic: https://t.co/hDXjlEfvBg",1,0,1,0,1,0.67,0.57,0.07,0.57,0.68
970,1367585394368389120,"VACCINE UPDATE | All Florida K-12 teachers, school employees and other child care workers can now get COVID-19 vaccines at these locations: https://t.co/DRviOESLQK https://t.co/9ReyYpzIKu",1,0,1,0,1,0.74,0.12,0.13,0.39,0.99
971,1367195225039400704,"India gave vaccine to Canada, then the people there expressed gratitude to India in such a way that the people of Canada took out the rally with Indian flag 🇮🇳 in honor of India. #Covid_19 #COVID19Vaccine #COVID19Vaccination #CovidVaccine https://t.co/vQm1rPzcnV",1,0,1,0,1,0.64,0.04,0.33,0.65,0.04
972,1356741516660781056,"In partnership with CDC, Walmart and Sam’s Club pharmacies can now accept and administer federal allocations of the COVID-19 vaccine through the U.S. Federal Retail Pharmacy Program announced earlier today. https://t.co/KSvh3aQJqQ https://t.co/eZVmVOYCpm",1,0,1,0,1,0.82,0.12,0.05,1.0,0.06
973,1370076385344172032,"Scots aged 60-64 and have yet to receive a Covid vaccine appointment letter, I would encourage you to call the vaccination helpline 0800 030 8013 (option 2). I found out mine is next Monday and I'm still waiting for my letter! #CovidVaccine",1,0,1,0,1,0.56,0.23,0.68,0.23,0.37
974,1369250213362360320,"At the #HRC46, Mexico 🇲🇽 made a joint call to ensure that #COVID-19 response and recovery measures protect the #humanrights of all #migrants and guarantee the equitable access to healthcare and vaccines for migrant populations. We thank the countries that joined this call. https://t.co/0ftU6q0I8o",1,0,1,0,1,0.87,0.96,0.53,0.98,0.8
975,1368142673798914048,Covid-19 vaccines are safe and effective. Covid-19 vaccination is the safest way to protect yourself from Covid-19 illness.@jidesanwoolu @drobafemihamzat @gboyegaakosile @gbenga_omo @Mr_JAGs #TakeResponsibilityLagos #MaskUpLagos #LASG #YourHealthAndYou #ForAGreaterLagos https://t.co/SYCP8G2t0o,1,0,1,0,1,0.61,0.72,0.7,0.26,0.8
